user_id,disc_usage,cohort,first_trx_is_discounted
SC3307102016005,both,1,False
SC3307111004001,both,1,True
SC3307111004002,both,1,False
SC3307111004004,both,1,True
SC3307111004005,both,1,False
SC3307111004006,both,1,False
SC3307111004008,both,1,False
SC3307111004010,both,1,True
SC3307111004011,both,1,False
SC3307111004012,both,1,False
SC3307111004013,both,1,True
SC3307111004014,both,2,True
SC3307111004015,both,1,False
SC3307111004016,both,1,True
SC3307111004017,both,1,False
SC3307111004020,both,1,False
SC3307111004021,both,1,False
SC3307111004023,both,1,False
SC3307111004025,both,1,True
SC3307111005003,both,1,False
SC3307111005004,both,1,False
SC3307111005005,both,3,False
SC3307111005006,both,1,False
SC3307111005008,both,2,False
SC3307111005009,both,1,True
SC3307111005010,both,1,False
SC3307111005011,both,1,False
SC3307111009001,both,1,False
SC3307111009002,both,1,False
SC3307111009003,both,1,False
SC3307111009004,both,1,False
SC3307111009006,both,2,False
SC3307111009007,both,1,False
SC3307111009008,both,1,False
SC3307111009009,both,1,False
SC3307111009010,both,1,False
SC3307111009011,both,1,False
SC3307111009012,both,2,False
SC3307111009013,both,1,False
SC3307111009014,both,1,False
SC3307111009015,both,1,True
SC3307111009016,both,1,False
SC3307111009019,both,2,False
SC3307111009020,both,1,False
SC3307111009021,both,1,True
SC3307111009022,both,1,True
SC3307111009023,both,1,False
SC3307111009024,both,1,True
SC3307111009025,both,1,True
SC3307112001001,both,5,False
SC3307112001004,both,1,False
SC3307112001005,both,1,False
SC3307112001006,both,1,False
SC3307112001007,both,1,False
SC3307112001008,both,1,False
SC3307112002003,both,1,True
SC3307112002004,both,1,True
SC3307112002005,both,1,False
SC3307112003001,both,1,False
SC3307112003002,both,1,True
SC3307112003005,both,1,False
SC3307112003007,both,1,True
SC3307112006001,both,1,False
SC3307112006002,both,1,False
SC3307112006003,both,2,True
SC3307112006005,both,1,True
SC3307112006008,both,1,False
SC3307112006009,both,1,True
SC3307112007003,both,1,False
SC3307112007005,both,1,True
SC3307112007007,both,1,False
SC3307112007008,both,1,False
SC3307112007009,both,1,False
SC3307112007010,both,1,False
SC3307112007011,both,1,False
SC3307112007012,both,1,False
SC3307112007013,both,1,False
SC3307112008001,both,1,False
SC3307112008002,both,2,False
SC3307112008003,both,1,False
SC3307112008004,both,1,False
SC3307112008005,both,1,False
SC3307112008006,both,1,False
SC3307112008007,both,1,False
SC3307112008008,both,1,False
SC3307112008009,both,1,False
SC3307112008010,both,1,True
SC3307112010001,both,1,False
SC3307112010002,both,1,False
SC3307112010003,both,1,False
SC3307112010004,both,1,False
SC3307112010006,both,1,False
SC3307112010009,both,1,False
SC3307112011002,both,1,False
SC3307112011003,both,1,False
SC3307112011004,both,1,True
SC3307112012001,both,1,False
SC3307112012003,both,1,True
SC3307112012004,both,1,False
SC3307112012005,both,1,False
SC3307112012006,both,1,True
SC3307112012009,both,1,False
SC3307112012010,both,1,True
SC3307112012011,both,1,True
SC3307112012012,both,1,False
SC3307112013001,both,1,True
SC3307112013004,both,1,False
SC3307112013006,both,1,False
SC3307112013007,both,1,False
SC3307112013010,both,1,False
SC3307112013013,both,3,False
SC3307112013014,both,1,False
SC3307112013015,both,1,False
SC3307112014001,both,1,False
SC3307112014002,both,2,False
SC3307112014003,both,1,False
SC3307112014004,both,1,False
SC3307112014006,both,2,False
SC3307112014008,both,1,False
SC3307112014010,both,1,False
SC3307112014011,both,2,False
SC3307112015002,both,1,True
SC3307112015003,both,1,False
SC3307112015004,both,2,False
SC3307112015005,both,1,False
SC3307112015006,both,1,False
SC3307112015009,both,1,False
SC3307112015010,both,1,True
SC3307112016001,both,3,False
SC3307112016002,both,1,False
SC3307112016005,both,1,True
SC3307112016008,both,1,False
SC3307112017001,both,1,True
SC3307112017002,both,1,True
SC3307112017003,both,1,False
SC3307112017004,both,1,False
SC3307112017005,both,1,True
SC3307112017007,both,1,False
SC3307112017010,both,10,True
SC3307112018002,both,1,False
SC3307112018004,both,1,True
SC3307112018005,both,1,False
SC3307112018006,both,1,True
SC3307112018007,both,1,False
SC3307112018009,both,1,True
SC3307112018011,both,1,True
SC3307112019001,both,1,False
SC3307112019002,both,1,False
SC3307112019003,both,1,False
SC3307112019004,both,1,False
SC3307112019005,both,3,False
SC3307121005003,both,1,False
SC3307121005004,both,1,False
SC3307121005007,both,1,False
SC3307121005013,both,1,True
SC3307122001002,both,2,False
SC3307122001004,both,1,True
SC3307122001007,both,1,False
SC3307122001008,only non-discount,1,False
SC3307122001010,both,1,False
SC3307122002001,both,1,False
SC3307122002002,both,2,True
SC3307122002005,both,2,False
SC3307122002007,both,1,False
SC3307122002008,both,1,True
SC3307122002010,both,3,False
SC3307122002011,both,1,False
SC3307122003001,both,1,True
SC3307122003004,both,1,False
SC3307122003005,both,1,True
SC3307122003008,both,1,True
SC3307122003009,both,1,True
SC3307122003010,both,1,False
SC3307122003013,both,1,True
SC3307122004005,both,1,False
SC3307122006001,both,1,True
SC3307122006005,both,1,False
SC3307122006013,both,1,True
SC3307122006015,both,1,False
SC3307122007001,both,1,False
SC3307122007002,both,3,False
SC3307122007003,both,1,True
SC3307122007004,both,1,False
SC3307122007007,both,1,True
SC3307122008009,both,1,False
SC3307122008011,both,1,False
SC3307122009005,both,1,False
SC3307122009006,both,2,False
SC3307122009007,both,1,False
SC3307122010001,both,1,True
SC3307122010004,both,1,False
SC3307122010005,both,1,True
SC3307122010006,both,1,False
SC3307122010008,both,1,True
SC3307122010009,both,1,True
SC3307122010010,both,1,False
SC3307122011003,both,1,False
SC3307122011005,both,1,True
SC3307122011010,both,2,False
SC3307122011011,both,1,True
SC3307122012002,both,1,False
SC3307122012005,both,1,False
SC3307122012006,both,2,True
SC3307122012007,both,1,True
SC3307122012010,both,2,False
SC3307122012013,both,1,False
SC3307122013001,both,1,True
SC3307122013002,both,1,True
SC3307122013003,both,1,True
SC3307122013004,both,1,True
SC3307122013005,both,1,False
SC3307122014001,both,1,True
SC3307122014003,both,1,False
SC3307122014004,both,1,False
SC3307122014005,both,1,False
SC3307122014006,both,2,False
SC3307122014008,both,1,True
SC3307122014009,both,1,False
SC3307122014013,both,1,False
SC3307122014014,both,2,True
SC3307122015001,both,2,False
SC3307122015005,both,1,False
SC3307131008006,both,1,True
SC3307132001003,both,1,True
SC3307132001004,both,1,True
SC3307132002004,both,1,True
SC3307132005005,both,1,False
SC3307132006001,both,1,False
SC3307132006002,both,1,False
SC3307132006004,both,1,False
SC3307132006007,both,1,False
SC3307132006008,both,1,True
SC3307132007007,both,2,False
SC3307132007008,both,1,False
SC3307132009013,both,1,False
SC3307132010001,both,1,False
SC3307132010003,both,1,True
SC3307132010009,both,1,False
SC3307132011004,both,2,False
SC3307132011007,both,1,False
SC3307132012002,both,1,False
SC3307132014001,both,1,False
SC3307132014007,both,1,False
SC3307142001001,both,2,False
SC3307142001002,both,2,False
SC3307142001003,both,1,False
SC3307142002002,both,1,False
SC3307142002005,both,2,False
SC3307142002006,both,1,False
SC3307142002007,both,1,True
SC3307142003001,both,1,True
SC3307142003003,both,1,False
SC3307142003006,both,1,False
SC3307142003007,both,1,True
SC3307142003008,both,3,False
SC3307142003010,both,1,True
SC3307142003012,both,1,False
SC3307142003013,both,1,False
SC3307142003014,both,1,False
SC3307142004002,both,1,False
SC3307142004003,both,1,False
SC3307142004004,both,1,False
SC3307142004005,both,2,False
SC3307142004006,both,1,False
SC3307142005001,both,1,False
SC3307142005002,both,1,True
SC3307142005004,both,2,False
SC3307142005005,both,1,False
SC3307142005006,both,2,False
SC3307142006002,both,1,False
SC3307142006003,both,1,False
SC3307142006005,both,1,True
SC3307142006006,both,1,False
SC3307142007001,both,1,True
SC3307142007002,both,1,False
SC3307142007003,both,1,False
SC3307142007004,both,1,True
SC3307142007005,both,1,False
SC3307142007006,both,1,False
SC3307142008003,both,1,False
SC3307142008006,both,2,False
SC3307142008009,both,1,True
SC3307142009001,both,1,False
SC3307142009002,both,1,True
SC3307142009003,both,1,False
SC3307142009004,both,1,True
SC3307142010001,both,1,True
SC3307142010003,both,2,False
SC3307142010004,both,1,True
SC3307142010005,both,1,False
SC3307142010006,both,2,False
SC3307142011003,both,1,True
SC3307142011004,both,1,False
SC3307142012001,both,1,False
SC3307142012002,both,1,False
SC3307142012003,both,1,True
SC3307142012004,both,1,False
SC3307142012005,both,1,False
SC3307142012006,both,1,False
SC3307142012007,both,1,False
SC3307142012009,both,1,True
SC3307142013001,both,1,False
SC3307142013004,both,1,False
SC3307142013005,both,1,False
SC3307142013006,both,2,True
SC3307142013007,both,1,True
SC3307142014005,both,1,False
SC3307142014006,both,1,False
SC3307142014010,both,1,False
SC3307142014011,both,1,True
SC3307142014012,both,2,False
SC3307142014014,both,1,True
SC3307142014015,both,1,False
SC3307142015001,both,1,False
SC3307142015004,both,2,False
SC3307142015005,both,1,False
SC3307142015006,both,1,False
SC3307142015007,both,1,False
SC3307142015008,both,1,True
SC3307142015009,both,1,False
SC3307142015010,both,1,False
SC3307142016001,both,1,False
SC3307142016003,both,2,True
SC3307142016005,both,1,False
SC3307142017001,both,1,False
SC3307142017002,both,1,False
SC3307142017003,both,1,True
SC3307142017004,both,1,False
SC3307142017005,both,3,True
SC3307142017006,both,2,True
SC3307152001004,both,1,False
SC3307152001005,both,1,False
SC3307152001006,both,1,False
SC3307152001008,both,2,False
SC3307152001010,both,3,False
SC3307152002003,both,2,True
SC3307152002006,both,1,True
SC3307152002007,both,1,False
SC3307152002008,both,1,False
SC3307152002009,both,1,True
SC3307152002016,both,1,False
SC3307152002017,both,1,True
SC3307152003013,both,1,True
SC3307152003016,both,2,True
SC3307152004002,both,1,False
SC3307152004003,both,3,False
SC3307152004013,both,1,False
SC3307152005001,both,1,True
SC3307152005007,both,1,False
SC3307152005012,both,1,False
SC3307152005013,both,1,False
SC3307152007004,both,1,True
SC3307152008002,both,1,True
SC3307152008005,both,1,False
SC3307152008008,both,1,False
SC3307152008009,both,1,True
SC3308012001001,both,1,False
SC3308012001002,both,1,True
SC3308012001003,both,1,False
SC3308012001004,both,1,False
SC3308012001005,both,1,False
SC3308012001006,both,1,False
SC3308012001007,both,1,True
SC3308012001008,both,1,False
SC3308012001009,both,1,False
SC3308012001010,both,1,True
SC3308012001011,both,1,False
SC3308012001012,both,2,False
SC3308012002001,both,1,True
SC3308012002002,both,1,False
SC3308012002003,both,1,True
SC3308012002004,both,1,False
SC3308012002005,both,2,False
SC3308012002006,both,1,False
SC3308012002007,both,1,False
SC3308012002008,both,1,False
SC3308012002009,both,1,True
SC3308012002010,both,1,False
SC3308012002011,both,1,True
SC3308012003001,both,1,False
SC3308012003002,both,1,True
SC3308012003004,both,1,False
SC3308012003006,both,1,False
SC3308012003007,both,1,False
SC3308012003008,both,1,False
SC3308012003009,both,2,True
SC3308012003010,both,1,False
SC3308012003011,both,2,True
SC3308012003012,both,1,False
SC3308012003013,both,1,True
SC3308012003014,both,1,False
SC3308012003015,both,1,False
SC3308012003016,both,1,False
SC3308012003017,both,2,True
SC3308012004001,both,1,False
SC3308012004003,both,1,False
SC3308012004004,both,1,False
SC3308012004005,both,1,False
SC3308012004006,both,1,False
SC3308012004007,both,1,False
SC3308012004008,both,1,True
SC3308012004009,both,1,False
SC3308012004010,both,1,True
SC3308012004011,both,1,False
SC3308012004012,both,1,False
SC3308012004013,both,1,True
SC3308012004014,both,1,False
SC3308012004015,both,2,False
SC3308012004016,both,1,False
SC3308012004017,both,1,False
SC3308012004018,both,1,False
SC3308012004019,both,1,False
SC3308012004020,both,1,False
SC3308012004021,both,1,False
SC3308012004022,both,1,False
SC3308012004023,both,1,True
SC3308012004024,both,1,False
SC3308012004025,both,1,False
SC3308012004026,both,1,False
SC3308012004027,both,1,True
SC3308012005001,both,1,False
SC3308012005002,both,1,False
SC3308012005003,both,1,False
SC3308012005004,both,1,True
SC3308012005006,both,1,True
SC3308012005007,both,1,False
SC3308012005008,both,1,False
SC3308012005009,both,1,False
SC3308012005010,both,1,False
SC3308012005011,both,1,True
SC3308012005012,both,1,False
SC3308012005013,both,1,False
SC3308012005014,both,1,False
SC3308012005015,both,1,False
SC3308012005016,both,1,False
SC3308012006001,both,1,True
SC3308012006002,both,1,False
SC3308012006003,both,1,False
SC3308012006006,both,1,True
SC3308012006007,both,1,False
SC3308012006008,both,1,False
SC3308012006009,both,1,False
SC3308012006010,both,1,False
SC3308012006011,both,1,True
SC3308012006012,both,1,True
SC3308012006013,both,1,False
SC3308012006014,both,1,False
SC3308012007001,both,1,False
SC3308012007002,both,1,True
SC3308012007003,both,1,True
SC3308012007004,both,1,True
SC3308012007005,both,1,False
SC3308012007006,both,1,False
SC3308012007009,both,1,False
SC3308012007010,both,1,False
SC3308012007011,both,1,True
SC3308012007012,both,1,True
SC3308012007013,both,1,False
SC3308012007014,both,1,False
SC3308012007015,both,1,False
SC3308012007016,both,1,False
SC3308012007017,both,1,False
SC3308012007018,both,1,False
SC3308012008001,both,1,False
SC3308012008002,both,1,False
SC3308012008003,both,1,False
SC3308012008004,both,2,False
SC3308012008005,both,1,True
SC3308012008006,both,1,False
SC3308012008007,both,1,True
SC3308012008008,both,1,False
SC3308012008009,both,1,False
SC3308012008010,both,1,False
SC3308012008011,both,1,True
SC3308012008012,both,1,False
SC3308012008013,both,1,False
SC3308012008014,both,1,False
SC3308012008015,both,1,True
SC3308012009001,both,1,False
SC3308012009002,both,1,False
SC3308012009003,both,1,False
SC3308012009004,both,1,False
SC3308012009005,both,1,False
SC3308012009006,both,1,False
SC3308012009007,both,1,False
SC3308012009008,both,1,True
SC3308012009009,both,3,False
SC3308012009010,both,1,False
SC3308012009011,both,1,True
SC3308012009012,both,2,False
SC3308012009013,both,2,True
SC3308012009014,both,2,True
SC3308012010001,both,1,False
SC3308012010002,both,1,False
SC3308012010003,both,1,True
SC3308012010004,both,1,False
SC3308012010005,both,1,False
SC3308012010007,both,1,False
SC3308012010008,both,1,True
SC3308012010009,both,1,False
SC3308012010010,both,1,False
SC3308012010012,both,1,True
SC3308012010013,both,1,False
SC3308012010014,both,1,False
SC3308012011001,both,1,False
SC3308012011002,both,2,False
SC3308012011004,both,1,False
SC3308012011005,both,1,False
SC3308012012001,both,1,False
SC3308012012002,both,1,False
SC3308012012003,both,2,False
SC3308012012004,both,2,False
SC3308012012005,both,1,True
SC3308012012006,both,1,True
SC3308012013001,both,1,False
SC3308012013003,both,1,False
SC3308012013004,both,1,True
SC3308012013005,both,1,False
SC3308012014001,both,1,False
SC3308012014002,both,1,False
SC3308012014004,both,2,False
SC3308012014005,both,1,True
SC3308012014006,both,1,True
SC3308012014007,both,2,True
SC3308012015001,both,1,True
SC3308012015002,both,1,True
SC3308012015003,both,1,False
SC3308012015004,both,1,True
SC3308012015005,both,1,True
SC3308012016001,both,1,True
SC3308012016003,both,1,True
SC3308012016004,both,1,False
SC3308012016005,both,1,True
SC3308012016007,both,1,False
SC3308012016009,both,1,True
SC3308012016010,both,1,False
SC3308012017001,both,1,False
SC3308012017002,both,1,True
SC3308012017003,both,1,False
SC3308012017004,both,1,False
SC3308012017005,both,1,False
SC3308012017006,both,2,False
SC3308012017007,both,1,False
SC3308012017008,both,2,False
SC3308012018001,both,1,True
SC3308012018002,both,1,True
SC3308012018003,both,1,False
SC3308012018004,both,1,False
SC3308012018005,both,1,False
SC3308012018006,both,1,False
SC3308012018007,both,1,False
SC3308012018008,both,1,True
SC3308012018009,both,1,False
SC3308012018010,both,1,False
SC3308012018011,both,1,False
SC3308012018012,both,1,True
SC3308012018013,both,1,True
SC3308012018014,both,1,False
SC3308012018015,both,1,False
SC3308012019001,both,1,False
SC3308012019002,both,1,True
SC3308012019003,both,1,True
SC3308012019004,both,1,False
SC3308012019005,both,1,True
SC3308012019006,both,1,False
SC3308012019008,both,1,False
SC3308012019009,both,1,False
SC3308012019010,both,1,True
SC3308012019011,both,2,True
SC3308012019012,both,1,False
SC3308012019013,both,1,False
SC3308012019014,both,1,False
SC3308012020001,both,1,True
SC3308012020003,both,1,True
SC3308012020004,both,1,False
SC3308012020005,both,1,False
SC3308012020006,both,1,False
SC3308012020007,both,1,False
SC3308012020008,both,1,False
SC3308012020009,both,1,False
SC3308012020010,both,1,False
SC3308012020011,both,1,True
SC3308012020012,both,1,True
SC3308012020013,both,1,False
SC3308012020014,both,1,False
SC3308022001001,both,1,True
SC3308022001002,both,1,True
SC3308022001003,both,1,False
SC3308022001004,both,1,False
SC3308022001005,both,1,False
SC3308022001006,both,2,True
SC3308022001007,both,1,False
SC3308022001008,both,2,False
SC3308022002001,both,1,True
SC3308022002002,both,1,False
SC3308022002003,both,1,False
SC3308022002004,both,2,True
SC3308022002005,both,1,False
SC3308022002006,both,1,False
SC3308022002007,both,1,True
SC3308022002008,both,1,False
SC3308022002009,both,2,True
SC3308022002010,both,1,True
SC3308022002011,both,1,True
SC3308022003002,both,1,False
SC3308022003003,both,1,False
SC3308022003004,both,1,False
SC3308022003005,both,1,True
SC3308022003007,both,1,False
SC3308022003008,both,1,True
SC3308022003010,both,1,False
SC3308022003011,both,1,False
SC3308022003012,both,1,False
SC3308022003013,both,1,False
SC3308022004001,both,1,True
SC3308022004002,both,1,True
SC3308022004003,both,1,True
SC3308022004004,both,1,False
SC3308022004005,both,1,True
SC3308022004006,both,1,False
SC3308022004007,both,1,False
SC3308022004008,both,1,False
SC3308022004009,both,1,False
SC3308022004010,both,1,False
SC3308022005002,both,1,True
SC3308022005003,both,1,False
SC3308022005004,both,1,False
SC3308022006002,both,1,True
SC3308022006003,both,1,False
SC3308022006004,both,1,False
SC3308022007001,both,1,False
SC3308022007002,both,1,False
SC3308022007003,both,1,True
SC3308022007004,both,1,False
SC3308022008002,both,1,False
SC3308022008003,both,1,False
SC3308022008004,both,1,True
SC3308022008005,both,2,False
SC3308022008007,both,1,True
SC3308022008008,both,1,False
SC3308022008009,both,1,True
SC3308022008010,both,1,False
SC3308022008011,both,1,False
SC3308022008012,both,1,True
SC3308022008013,both,2,False
SC3308022008014,both,1,False
SC3308022008015,both,2,True
SC3308022009001,both,1,False
SC3308022009002,both,1,False
SC3308022009003,both,1,False
SC3308022009005,both,1,False
SC3308022010001,both,1,True
SC3308022010003,both,1,False
SC3308022010004,both,1,False
SC3308022010005,both,1,False
SC3308022010006,both,1,False
SC3308022010007,both,1,False
SC3308022010008,both,1,False
SC3308022010009,both,1,False
SC3308022010010,both,1,True
SC3308022010011,both,1,False
SC3308022010012,both,1,False
SC3308022010013,both,2,True
SC3308022010014,both,1,False
SC3308022010015,both,1,True
SC3308022011001,both,1,False
SC3308022011002,both,1,False
SC3308022011003,both,1,False
SC3308022011005,both,1,True
SC3308022011007,both,1,True
SC3308022011008,both,1,False
SC3308022011010,both,1,True
SC3308022011012,both,1,False
SC3308022011013,both,1,True
SC3308022011014,both,1,False
SC3308022011015,both,1,False
SC3308022011016,both,1,False
SC3308022011017,both,1,False
SC3308022011018,both,1,True
SC3308022011020,both,1,True
SC3308022011022,both,1,False
SC3308022011023,both,1,True
SC3308022011024,both,1,False
SC3308022011026,both,1,True
SC3308022011027,both,1,False
SC3308022012001,both,1,False
SC3308022012002,both,1,False
SC3308022012003,both,1,False
SC3308022012004,both,1,False
SC3308022013001,both,1,False
SC3308022013003,both,1,True
SC3308022013004,both,1,False
SC3308022014001,both,2,True
SC3308022014002,both,1,False
SC3308022014003,both,1,True
SC3308022014004,both,1,False
SC3308022014005,both,1,False
SC3308022014006,both,1,True
SC3308022014007,both,1,False
SC3308022014009,both,1,False
SC3308022015004,both,1,False
SC3308022015007,both,1,True
SC3308022015008,both,1,False
SC3308022015009,both,1,True
SC3308022015011,both,1,False
SC3308022015012,both,1,False
SC3308022015014,both,1,False
SC3308022015015,both,1,False
SC3308022016001,both,1,True
SC3308022016002,both,2,False
SC3308022016003,both,2,False
SC3308022016005,both,1,True
SC3308022016006,both,1,False
SC3308022017001,both,1,True
SC3308022017005,both,1,True
SC3308022017009,both,1,False
SC3308022018001,both,1,False
SC3308022018002,both,1,False
SC3308022018003,both,1,False
SC3308022018004,both,1,False
SC3308022018005,both,1,True
SC3308022018006,both,1,False
SC3308022019002,both,1,True
SC3308022019003,both,2,True
SC3308022019005,both,1,False
SC3308022019006,both,1,False
SC3308022019007,both,1,True
SC3308022019009,both,1,True
SC3308022019011,both,1,False
SC3308022019012,both,1,False
SC3308022019013,both,1,True
SC3308022019014,both,1,True
SC3308022019015,both,1,False
SC3308022019016,both,1,False
SC3308022019018,both,1,False
SC3308022019019,both,1,True
SC3308022020001,both,1,False
SC3308022020003,both,1,False
SC3308022020004,both,1,False
SC3308022020005,both,1,False
SC3308022020006,both,1,False
SC3308022020007,both,1,False
SC3308022020008,both,2,True
SC3308032001001,both,2,False
SC3308032001002,both,1,False
SC3308032001003,both,1,False
SC3308032001004,both,2,False
SC3308032001005,both,1,True
SC3308032001006,both,2,False
SC3308032001007,both,1,False
SC3308032001008,both,1,True
SC3308032001009,both,1,False
SC3308032001010,both,1,False
SC3308032001011,both,1,False
SC3308032001012,both,1,False
SC3308032001013,both,1,False
SC3308032001014,both,1,True
SC3308032001015,both,1,False
SC3308032001016,both,1,True
SC3308032001017,both,1,False
SC3308032001018,both,1,True
SC3308032001019,both,1,False
SC3308032002001,both,1,False
SC3308032002002,both,1,False
SC3308032002003,both,1,False
SC3308032002004,both,1,False
SC3308032002005,both,1,False
SC3308032002006,both,1,False
SC3308032002008,both,1,False
SC3308032002009,both,1,False
SC3308032002010,both,1,True
SC3308032002011,both,1,False
SC3308032002012,both,1,False
SC3308032002013,both,1,True
SC3308032003001,both,1,False
SC3308032003002,both,1,True
SC3308032003003,both,1,False
SC3308032003005,both,2,False
SC3308032003008,both,1,False
SC3308032004001,both,1,True
SC3308032004002,both,1,True
SC3308032004003,both,1,True
SC3308032004004,both,2,False
SC3308032004005,both,1,False
SC3308032004006,both,2,True
SC3308032004007,both,1,False
SC3308032004008,both,1,False
SC3308032004009,both,1,False
SC3308032004010,both,1,True
SC3308032004011,both,1,False
SC3308032004012,both,1,False
SC3308032004013,both,1,True
SC3308032004014,both,2,False
SC3308032004015,both,1,True
SC3308032004016,both,1,False
SC3308032004017,both,1,True
SC3308032004018,both,1,True
SC3308032005001,both,1,False
SC3308032005002,both,2,False
SC3308032005003,both,1,False
SC3308032005004,both,1,True
SC3308032005005,both,1,False
SC3308032005006,both,1,False
SC3308032005007,both,1,False
SC3308032005008,both,3,False
SC3308032005009,both,1,False
SC3308032005010,both,1,False
SC3308032005011,both,1,False
SC3308032005012,both,1,False
SC3308032005013,both,1,True
SC3308032005014,both,1,True
SC3308032006001,both,1,True
SC3308032006002,both,1,False
SC3308032006006,both,1,False
SC3308032006007,both,1,False
SC3308032006008,both,1,False
SC3308032006009,both,1,False
SC3308032006010,both,1,False
SC3308032006011,both,1,False
SC3308032006012,both,1,False
SC3308032006013,both,1,False
SC3308032006014,both,1,False
SC3308032007001,both,1,True
SC3308032007002,both,1,False
SC3308032007003,both,2,False
SC3308032007004,both,2,True
SC3308032007005,both,1,False
SC3308032007006,both,1,True
SC3308032007007,both,1,False
SC3308032007008,both,1,True
SC3308032007009,both,1,False
SC3308032007010,both,1,False
SC3308032007011,both,1,True
SC3308032007012,both,1,False
SC3308032007013,both,1,True
SC3308032007014,both,1,False
SC3308032008001,both,2,True
SC3308032008002,both,1,False
SC3308032008004,both,1,False
SC3308032008005,both,1,False
SC3308032008006,both,1,False
SC3308032008009,both,1,False
SC3308042001001,both,1,True
SC3308042001002,both,2,False
SC3308042001003,both,1,True
SC3308042001004,both,2,False
SC3308042001005,both,2,False
SC3308042001006,both,1,True
SC3308042001007,both,1,False
SC3308042002001,both,1,False
SC3308042002002,both,1,False
SC3308042002004,both,1,False
SC3308042002005,both,1,False
SC3308042002006,both,1,True
SC3308042002007,both,1,True
SC3308042002009,both,1,False
SC3308042002012,both,1,True
SC3308042002013,both,1,False
SC3308042002016,both,1,False
SC3308042002018,both,1,True
SC3308042002019,both,1,False
SC3308042002020,both,1,False
SC3308042002021,both,1,False
SC3308042002022,both,1,False
SC3308042002023,both,1,False
SC3308042003002,both,1,True
SC3308042003004,both,1,False
SC3308042003006,both,1,False
SC3308042003007,both,1,False
SC3308042003008,both,1,True
SC3308042003009,both,1,False
SC3308042003010,both,1,False
SC3308042003011,both,1,False
SC3308042003012,both,1,False
SC3308042003013,both,2,False
SC3308042003014,both,1,True
SC3308042004003,both,1,False
SC3308042004004,both,1,False
SC3308042004005,both,1,False
SC3308042004006,both,2,False
SC3308042004007,both,1,False
SC3308042004011,both,2,False
SC3308042005001,both,1,True
SC3308042005002,both,1,True
SC3308042005003,both,1,False
SC3308042005004,both,1,False
SC3308042006001,both,1,False
SC3308042006002,both,1,False
SC3308042006003,both,1,True
SC3308042006004,both,1,False
SC3308042006005,both,1,False
SC3308042006007,both,1,True
SC3308042006008,both,1,True
SC3308042006009,both,1,False
SC3308042006012,both,1,True
SC3308042006013,both,1,False
SC3308042006014,both,1,True
SC3308042006015,both,3,False
SC3308042006019,both,1,False
SC3308042006020,both,1,False
SC3308042006022,both,1,False
SC3308042006023,both,1,False
SC3308042006025,both,1,True
SC3308042007001,both,2,False
SC3308042007002,both,1,False
SC3308042007003,both,1,False
SC3308042007004,both,1,False
SC3308042007008,both,1,False
SC3308042008001,both,1,False
SC3308042008002,both,1,True
SC3308042008003,both,1,False
SC3308042008004,both,1,False
SC3308042008005,both,1,True
SC3308042009001,both,1,False
SC3308042009002,both,1,False
SC3308042009003,both,1,True
SC3308042009004,both,2,False
SC3308042009005,both,1,False
SC3308042009006,both,1,True
SC3308042009008,both,1,False
SC3308042009009,both,1,True
SC3308042010001,both,1,True
SC3308042010002,both,1,True
SC3308042010003,both,1,True
SC3308042010004,both,1,False
SC3308042010005,both,1,False
SC3308042010006,both,1,True
SC3308042010007,both,2,False
SC3308042010008,both,1,False
SC3308042010009,both,1,False
SC3308042010010,both,2,True
SC3308042010011,both,1,True
SC3308042011001,both,1,True
SC3308042011003,both,1,False
SC3308042011004,both,1,True
SC3308042011005,both,1,True
SC3308042011006,both,1,True
SC3308042011007,both,1,False
SC3308042011008,both,1,True
SC3308042012001,both,1,False
SC3308042012002,both,1,True
SC3308042012003,both,1,False
SC3308042012004,both,1,False
SC3308042012005,both,1,False
SC3308042012007,both,1,False
SC3308042012008,both,1,False
SC3308042012009,both,1,True
SC3308042012010,both,1,False
SC3308042012011,both,1,False
SC3308042012012,both,1,True
SC3308042012013,both,1,False
SC3308042012014,both,1,False
SC3308042012015,both,2,True
SC3308042012016,both,1,False
SC3308042012017,both,1,True
SC3308042012018,both,1,False
SC3308042012020,both,1,True
SC3308042012022,both,2,False
SC3308042012024,both,1,True
SC3308042012025,both,1,False
SC3308042012026,both,1,False
SC3308042012027,both,1,False
SC3308042012028,both,1,False
SC3308042012029,both,1,False
SC3308042012030,both,1,False
SC3308052001001,both,1,True
SC3308052001003,both,2,False
SC3308052001006,both,1,False
SC3308052001008,both,1,False
SC3308052001009,both,1,False
SC3308052001010,both,1,False
SC3308052001011,both,1,False
SC3308052001012,both,1,False
SC3308052002002,both,1,False
SC3308052002003,both,1,False
SC3308052002004,both,1,False
SC3308052003006,both,1,False
SC3308052003010,both,1,False
SC3308052004001,both,1,False
SC3308052004002,both,1,False
SC3308052004003,both,2,False
SC3308052004004,both,2,True
SC3308052004005,both,1,False
SC3308052004006,both,1,False
SC3308052004007,both,1,False
SC3308052004008,both,1,True
SC3308052004009,both,1,False
SC3308052005001,both,2,False
SC3308052005002,both,1,False
SC3308052005003,both,1,False
SC3308052005004,both,1,False
SC3308052006001,both,1,True
SC3308052006002,both,1,False
SC3308052006003,both,1,False
SC3308052006004,both,1,True
SC3308052006005,both,1,True
SC3308052006006,both,1,False
